"","ParameterLabel","Phenotype","Subset","Iteration","LearningRate","BoostRounds","Metric","Value"
"9903","GBM_Model_29_eta_0.1605_ntrees_4020","GPC_1",1,9,0.1605,4020,"Precision",0.252525252525253
"9904","GBM_Model_29_eta_0.1605_ntrees_4020","GPC_1",1,9,0.1605,4020,"F1_Score",0.403225806451613
"9905","GBM_Model_29_eta_0.1605_ntrees_4020","GPC_1",1,9,0.1605,4020,"AUC",0.385945945945946
"9906","GBM_Model_29_eta_0.1605_ntrees_4020","GPC_1",1,10,0.1605,4020,"Sensitivity",1
"9907","GBM_Model_29_eta_0.1605_ntrees_4020","GPC_1",1,10,0.1605,4020,"Specificity",0
"9908","GBM_Model_29_eta_0.1605_ntrees_4020","GPC_1",1,10,0.1605,4020,"Precision",0.252525252525253
"9909","GBM_Model_29_eta_0.1605_ntrees_4020","GPC_1",1,10,0.1605,4020,"F1_Score",0.403225806451613
"9910","GBM_Model_29_eta_0.1605_ntrees_4020","GPC_1",1,10,0.1605,4020,"AUC",0.313513513513514
"9911","GBM_Model_29_eta_0.1605_ntrees_4020","GPC_1",2,1,0.1605,4020,"Sensitivity",1
"9912","GBM_Model_29_eta_0.1605_ntrees_4020","GPC_1",2,1,0.1605,4020,"Specificity",0
"9913","GBM_Model_29_eta_0.1605_ntrees_4020","GPC_1",2,1,0.1605,4020,"Precision",0.252525252525253
"9914","GBM_Model_29_eta_0.1605_ntrees_4020","GPC_1",2,1,0.1605,4020,"F1_Score",0.403225806451613
"9915","GBM_Model_29_eta_0.1605_ntrees_4020","GPC_1",2,1,0.1605,4020,"AUC",0.315675675675676
"9916","GBM_Model_29_eta_0.1605_ntrees_4020","GPC_1",2,2,0.1605,4020,"Sensitivity",1
"9917","GBM_Model_29_eta_0.1605_ntrees_4020","GPC_1",2,2,0.1605,4020,"Specificity",0
"9918","GBM_Model_29_eta_0.1605_ntrees_4020","GPC_1",2,2,0.1605,4020,"Precision",0.252525252525253
"9919","GBM_Model_29_eta_0.1605_ntrees_4020","GPC_1",2,2,0.1605,4020,"F1_Score",0.403225806451613
"9920","GBM_Model_29_eta_0.1605_ntrees_4020","GPC_1",2,2,0.1605,4020,"AUC",0.355675675675676
"9921","GBM_Model_29_eta_0.1605_ntrees_4020","GPC_1",2,3,0.1605,4020,"Sensitivity",1
"9922","GBM_Model_29_eta_0.1605_ntrees_4020","GPC_1",2,3,0.1605,4020,"Specificity",0
"9923","GBM_Model_29_eta_0.1605_ntrees_4020","GPC_1",2,3,0.1605,4020,"Precision",0.252525252525253
"9924","GBM_Model_29_eta_0.1605_ntrees_4020","GPC_1",2,3,0.1605,4020,"F1_Score",0.403225806451613
"9925","GBM_Model_29_eta_0.1605_ntrees_4020","GPC_1",2,3,0.1605,4020,"AUC",0.365405405405405
"9926","GBM_Model_29_eta_0.1605_ntrees_4020","GPC_1",2,4,0.1605,4020,"Sensitivity",1
"9927","GBM_Model_29_eta_0.1605_ntrees_4020","GPC_1",2,4,0.1605,4020,"Specificity",0
"9928","GBM_Model_29_eta_0.1605_ntrees_4020","GPC_1",2,4,0.1605,4020,"Precision",0.252525252525253
"9929","GBM_Model_29_eta_0.1605_ntrees_4020","GPC_1",2,4,0.1605,4020,"F1_Score",0.403225806451613
"9930","GBM_Model_29_eta_0.1605_ntrees_4020","GPC_1",2,4,0.1605,4020,"AUC",0.310810810810811
"9931","GBM_Model_29_eta_0.1605_ntrees_4020","GPC_1",2,5,0.1605,4020,"Sensitivity",1
"9932","GBM_Model_29_eta_0.1605_ntrees_4020","GPC_1",2,5,0.1605,4020,"Specificity",0
"9933","GBM_Model_29_eta_0.1605_ntrees_4020","GPC_1",2,5,0.1605,4020,"Precision",0.252525252525253
"9934","GBM_Model_29_eta_0.1605_ntrees_4020","GPC_1",2,5,0.1605,4020,"F1_Score",0.403225806451613
"9935","GBM_Model_29_eta_0.1605_ntrees_4020","GPC_1",2,5,0.1605,4020,"AUC",0.304324324324324
"9936","GBM_Model_29_eta_0.1605_ntrees_4020","GPC_1",2,6,0.1605,4020,"Sensitivity",1
"9937","GBM_Model_29_eta_0.1605_ntrees_4020","GPC_1",2,6,0.1605,4020,"Specificity",0
"9938","GBM_Model_29_eta_0.1605_ntrees_4020","GPC_1",2,6,0.1605,4020,"Precision",0.252525252525253
"9939","GBM_Model_29_eta_0.1605_ntrees_4020","GPC_1",2,6,0.1605,4020,"F1_Score",0.403225806451613
"9940","GBM_Model_29_eta_0.1605_ntrees_4020","GPC_1",2,6,0.1605,4020,"AUC",0.301621621621622
"9941","GBM_Model_29_eta_0.1605_ntrees_4020","GPC_1",2,7,0.1605,4020,"Sensitivity",1
"9942","GBM_Model_29_eta_0.1605_ntrees_4020","GPC_1",2,7,0.1605,4020,"Specificity",0
"9943","GBM_Model_29_eta_0.1605_ntrees_4020","GPC_1",2,7,0.1605,4020,"Precision",0.252525252525253
"9944","GBM_Model_29_eta_0.1605_ntrees_4020","GPC_1",2,7,0.1605,4020,"F1_Score",0.403225806451613
"9945","GBM_Model_29_eta_0.1605_ntrees_4020","GPC_1",2,7,0.1605,4020,"AUC",0.36972972972973
"9946","GBM_Model_29_eta_0.1605_ntrees_4020","GPC_1",2,8,0.1605,4020,"Sensitivity",1
"9947","GBM_Model_29_eta_0.1605_ntrees_4020","GPC_1",2,8,0.1605,4020,"Specificity",0
"9948","GBM_Model_29_eta_0.1605_ntrees_4020","GPC_1",2,8,0.1605,4020,"Precision",0.252525252525253
"9949","GBM_Model_29_eta_0.1605_ntrees_4020","GPC_1",2,8,0.1605,4020,"F1_Score",0.403225806451613
"9950","GBM_Model_29_eta_0.1605_ntrees_4020","GPC_1",2,8,0.1605,4020,"AUC",0.34972972972973
"9951","GBM_Model_29_eta_0.1605_ntrees_4020","GPC_1",2,9,0.1605,4020,"Sensitivity",1
"9952","GBM_Model_29_eta_0.1605_ntrees_4020","GPC_1",2,9,0.1605,4020,"Specificity",0
"9953","GBM_Model_29_eta_0.1605_ntrees_4020","GPC_1",2,9,0.1605,4020,"Precision",0.252525252525253
"9954","GBM_Model_29_eta_0.1605_ntrees_4020","GPC_1",2,9,0.1605,4020,"F1_Score",0.403225806451613
"9955","GBM_Model_29_eta_0.1605_ntrees_4020","GPC_1",2,9,0.1605,4020,"AUC",0.352972972972973
"9956","GBM_Model_29_eta_0.1605_ntrees_4020","GPC_1",2,10,0.1605,4020,"Sensitivity",1
"9957","GBM_Model_29_eta_0.1605_ntrees_4020","GPC_1",2,10,0.1605,4020,"Specificity",0
"9958","GBM_Model_29_eta_0.1605_ntrees_4020","GPC_1",2,10,0.1605,4020,"Precision",0.252525252525253
"9959","GBM_Model_29_eta_0.1605_ntrees_4020","GPC_1",2,10,0.1605,4020,"F1_Score",0.403225806451613
"9960","GBM_Model_29_eta_0.1605_ntrees_4020","GPC_1",2,10,0.1605,4020,"AUC",0.371351351351351
"9961","GBM_Model_29_eta_0.1605_ntrees_4020","GPC_1",3,1,0.1605,4020,"Sensitivity",1
"9962","GBM_Model_29_eta_0.1605_ntrees_4020","GPC_1",3,1,0.1605,4020,"Specificity",0
"9963","GBM_Model_29_eta_0.1605_ntrees_4020","GPC_1",3,1,0.1605,4020,"Precision",0.252525252525253
"9964","GBM_Model_29_eta_0.1605_ntrees_4020","GPC_1",3,1,0.1605,4020,"F1_Score",0.403225806451613
"9965","GBM_Model_29_eta_0.1605_ntrees_4020","GPC_1",3,1,0.1605,4020,"AUC",0.441621621621622
"9966","GBM_Model_29_eta_0.1605_ntrees_4020","GPC_1",3,2,0.1605,4020,"Sensitivity",1
"9967","GBM_Model_29_eta_0.1605_ntrees_4020","GPC_1",3,2,0.1605,4020,"Specificity",0
"9968","GBM_Model_29_eta_0.1605_ntrees_4020","GPC_1",3,2,0.1605,4020,"Precision",0.252525252525253
"9969","GBM_Model_29_eta_0.1605_ntrees_4020","GPC_1",3,2,0.1605,4020,"F1_Score",0.403225806451613
"9970","GBM_Model_29_eta_0.1605_ntrees_4020","GPC_1",3,2,0.1605,4020,"AUC",0.437297297297297
"9971","GBM_Model_29_eta_0.1605_ntrees_4020","GPC_1",3,3,0.1605,4020,"Sensitivity",1
"9972","GBM_Model_29_eta_0.1605_ntrees_4020","GPC_1",3,3,0.1605,4020,"Specificity",0
"9973","GBM_Model_29_eta_0.1605_ntrees_4020","GPC_1",3,3,0.1605,4020,"Precision",0.252525252525253
"9974","GBM_Model_29_eta_0.1605_ntrees_4020","GPC_1",3,3,0.1605,4020,"F1_Score",0.403225806451613
"9975","GBM_Model_29_eta_0.1605_ntrees_4020","GPC_1",3,3,0.1605,4020,"AUC",0.375675675675676
"9976","GBM_Model_29_eta_0.1605_ntrees_4020","GPC_1",3,4,0.1605,4020,"Sensitivity",1
"9977","GBM_Model_29_eta_0.1605_ntrees_4020","GPC_1",3,4,0.1605,4020,"Specificity",0
"9978","GBM_Model_29_eta_0.1605_ntrees_4020","GPC_1",3,4,0.1605,4020,"Precision",0.252525252525253
"9979","GBM_Model_29_eta_0.1605_ntrees_4020","GPC_1",3,4,0.1605,4020,"F1_Score",0.403225806451613
"9980","GBM_Model_29_eta_0.1605_ntrees_4020","GPC_1",3,4,0.1605,4020,"AUC",0.448108108108108
"9981","GBM_Model_29_eta_0.1605_ntrees_4020","GPC_1",3,5,0.1605,4020,"Sensitivity",1
"9982","GBM_Model_29_eta_0.1605_ntrees_4020","GPC_1",3,5,0.1605,4020,"Specificity",0
"9983","GBM_Model_29_eta_0.1605_ntrees_4020","GPC_1",3,5,0.1605,4020,"Precision",0.252525252525253
"9984","GBM_Model_29_eta_0.1605_ntrees_4020","GPC_1",3,5,0.1605,4020,"F1_Score",0.403225806451613
"9985","GBM_Model_29_eta_0.1605_ntrees_4020","GPC_1",3,5,0.1605,4020,"AUC",0.392432432432432
"9986","GBM_Model_29_eta_0.1605_ntrees_4020","GPC_1",3,6,0.1605,4020,"Sensitivity",1
"9987","GBM_Model_29_eta_0.1605_ntrees_4020","GPC_1",3,6,0.1605,4020,"Specificity",0
"9988","GBM_Model_29_eta_0.1605_ntrees_4020","GPC_1",3,6,0.1605,4020,"Precision",0.252525252525253
"9989","GBM_Model_29_eta_0.1605_ntrees_4020","GPC_1",3,6,0.1605,4020,"F1_Score",0.403225806451613
"9990","GBM_Model_29_eta_0.1605_ntrees_4020","GPC_1",3,6,0.1605,4020,"AUC",0.437297297297297
"9991","GBM_Model_29_eta_0.1605_ntrees_4020","GPC_1",3,7,0.1605,4020,"Sensitivity",1
"9992","GBM_Model_29_eta_0.1605_ntrees_4020","GPC_1",3,7,0.1605,4020,"Specificity",0
"9993","GBM_Model_29_eta_0.1605_ntrees_4020","GPC_1",3,7,0.1605,4020,"Precision",0.252525252525253
"9994","GBM_Model_29_eta_0.1605_ntrees_4020","GPC_1",3,7,0.1605,4020,"F1_Score",0.403225806451613
"9995","GBM_Model_29_eta_0.1605_ntrees_4020","GPC_1",3,7,0.1605,4020,"AUC",0.378378378378378
"9996","GBM_Model_29_eta_0.1605_ntrees_4020","GPC_1",3,8,0.1605,4020,"Sensitivity",1
"9997","GBM_Model_29_eta_0.1605_ntrees_4020","GPC_1",3,8,0.1605,4020,"Specificity",0
"9998","GBM_Model_29_eta_0.1605_ntrees_4020","GPC_1",3,8,0.1605,4020,"Precision",0.252525252525253
"9999","GBM_Model_29_eta_0.1605_ntrees_4020","GPC_1",3,8,0.1605,4020,"F1_Score",0.403225806451613
"10000","GBM_Model_29_eta_0.1605_ntrees_4020","GPC_1",3,8,0.1605,4020,"AUC",0.41027027027027
"10001","GBM_Model_29_eta_0.1605_ntrees_4020","GPC_1",3,9,0.1605,4020,"Sensitivity",1
"10002","GBM_Model_29_eta_0.1605_ntrees_4020","GPC_1",3,9,0.1605,4020,"Specificity",0
"10003","GBM_Model_29_eta_0.1605_ntrees_4020","GPC_1",3,9,0.1605,4020,"Precision",0.252525252525253
"10004","GBM_Model_29_eta_0.1605_ntrees_4020","GPC_1",3,9,0.1605,4020,"F1_Score",0.403225806451613
"10005","GBM_Model_29_eta_0.1605_ntrees_4020","GPC_1",3,9,0.1605,4020,"AUC",0.353513513513514
"10006","GBM_Model_29_eta_0.1605_ntrees_4020","GPC_1",3,10,0.1605,4020,"Sensitivity",1
"10007","GBM_Model_29_eta_0.1605_ntrees_4020","GPC_1",3,10,0.1605,4020,"Specificity",0
"10008","GBM_Model_29_eta_0.1605_ntrees_4020","GPC_1",3,10,0.1605,4020,"Precision",0.252525252525253
"10009","GBM_Model_29_eta_0.1605_ntrees_4020","GPC_1",3,10,0.1605,4020,"F1_Score",0.403225806451613
"10010","GBM_Model_29_eta_0.1605_ntrees_4020","GPC_1",3,10,0.1605,4020,"AUC",0.400540540540541
"10011","GBM_Model_29_eta_0.1605_ntrees_4020","GPC_1",4,1,0.1605,4020,"Sensitivity",1
"10012","GBM_Model_29_eta_0.1605_ntrees_4020","GPC_1",4,1,0.1605,4020,"Specificity",0
"10013","GBM_Model_29_eta_0.1605_ntrees_4020","GPC_1",4,1,0.1605,4020,"Precision",0.252525252525253
"10014","GBM_Model_29_eta_0.1605_ntrees_4020","GPC_1",4,1,0.1605,4020,"F1_Score",0.403225806451613
"10015","GBM_Model_29_eta_0.1605_ntrees_4020","GPC_1",4,1,0.1605,4020,"AUC",0.484864864864865
"10016","GBM_Model_29_eta_0.1605_ntrees_4020","GPC_1",4,2,0.1605,4020,"Sensitivity",1
"10017","GBM_Model_29_eta_0.1605_ntrees_4020","GPC_1",4,2,0.1605,4020,"Specificity",0
"10018","GBM_Model_29_eta_0.1605_ntrees_4020","GPC_1",4,2,0.1605,4020,"Precision",0.252525252525253
"10019","GBM_Model_29_eta_0.1605_ntrees_4020","GPC_1",4,2,0.1605,4020,"F1_Score",0.403225806451613
"10020","GBM_Model_29_eta_0.1605_ntrees_4020","GPC_1",4,2,0.1605,4020,"AUC",0.416216216216216
"10021","GBM_Model_29_eta_0.1605_ntrees_4020","GPC_1",4,3,0.1605,4020,"Sensitivity",1
"10022","GBM_Model_29_eta_0.1605_ntrees_4020","GPC_1",4,3,0.1605,4020,"Specificity",0
"10023","GBM_Model_29_eta_0.1605_ntrees_4020","GPC_1",4,3,0.1605,4020,"Precision",0.252525252525253
"10024","GBM_Model_29_eta_0.1605_ntrees_4020","GPC_1",4,3,0.1605,4020,"F1_Score",0.403225806451613
"10025","GBM_Model_29_eta_0.1605_ntrees_4020","GPC_1",4,3,0.1605,4020,"AUC",0.429189189189189
"10026","GBM_Model_29_eta_0.1605_ntrees_4020","GPC_1",4,4,0.1605,4020,"Sensitivity",1
"10027","GBM_Model_29_eta_0.1605_ntrees_4020","GPC_1",4,4,0.1605,4020,"Specificity",0
"10028","GBM_Model_29_eta_0.1605_ntrees_4020","GPC_1",4,4,0.1605,4020,"Precision",0.252525252525253
"10029","GBM_Model_29_eta_0.1605_ntrees_4020","GPC_1",4,4,0.1605,4020,"F1_Score",0.403225806451613
"10030","GBM_Model_29_eta_0.1605_ntrees_4020","GPC_1",4,4,0.1605,4020,"AUC",0.390810810810811
"10031","GBM_Model_29_eta_0.1605_ntrees_4020","GPC_1",4,5,0.1605,4020,"Sensitivity",1
"10032","GBM_Model_29_eta_0.1605_ntrees_4020","GPC_1",4,5,0.1605,4020,"Specificity",0
"10033","GBM_Model_29_eta_0.1605_ntrees_4020","GPC_1",4,5,0.1605,4020,"Precision",0.252525252525253
"10034","GBM_Model_29_eta_0.1605_ntrees_4020","GPC_1",4,5,0.1605,4020,"F1_Score",0.403225806451613
"10035","GBM_Model_29_eta_0.1605_ntrees_4020","GPC_1",4,5,0.1605,4020,"AUC",0.488108108108108
"10036","GBM_Model_29_eta_0.1605_ntrees_4020","GPC_1",4,6,0.1605,4020,"Sensitivity",1
"10037","GBM_Model_29_eta_0.1605_ntrees_4020","GPC_1",4,6,0.1605,4020,"Specificity",0
"10038","GBM_Model_29_eta_0.1605_ntrees_4020","GPC_1",4,6,0.1605,4020,"Precision",0.252525252525253
"10039","GBM_Model_29_eta_0.1605_ntrees_4020","GPC_1",4,6,0.1605,4020,"F1_Score",0.403225806451613
"10040","GBM_Model_29_eta_0.1605_ntrees_4020","GPC_1",4,6,0.1605,4020,"AUC",0.51027027027027
"10041","GBM_Model_29_eta_0.1605_ntrees_4020","GPC_1",4,7,0.1605,4020,"Sensitivity",1
"10042","GBM_Model_29_eta_0.1605_ntrees_4020","GPC_1",4,7,0.1605,4020,"Specificity",0
"10043","GBM_Model_29_eta_0.1605_ntrees_4020","GPC_1",4,7,0.1605,4020,"Precision",0.252525252525253
"10044","GBM_Model_29_eta_0.1605_ntrees_4020","GPC_1",4,7,0.1605,4020,"F1_Score",0.403225806451613
"10045","GBM_Model_29_eta_0.1605_ntrees_4020","GPC_1",4,7,0.1605,4020,"AUC",0.405945945945946
"10046","GBM_Model_29_eta_0.1605_ntrees_4020","GPC_1",4,8,0.1605,4020,"Sensitivity",1
"10047","GBM_Model_29_eta_0.1605_ntrees_4020","GPC_1",4,8,0.1605,4020,"Specificity",0
"10048","GBM_Model_29_eta_0.1605_ntrees_4020","GPC_1",4,8,0.1605,4020,"Precision",0.252525252525253
"10049","GBM_Model_29_eta_0.1605_ntrees_4020","GPC_1",4,8,0.1605,4020,"F1_Score",0.403225806451613
"10050","GBM_Model_29_eta_0.1605_ntrees_4020","GPC_1",4,8,0.1605,4020,"AUC",0.472432432432432
"10051","GBM_Model_29_eta_0.1605_ntrees_4020","GPC_1",4,9,0.1605,4020,"Sensitivity",1
"10052","GBM_Model_29_eta_0.1605_ntrees_4020","GPC_1",4,9,0.1605,4020,"Specificity",0
"10053","GBM_Model_29_eta_0.1605_ntrees_4020","GPC_1",4,9,0.1605,4020,"Precision",0.252525252525253
"10054","GBM_Model_29_eta_0.1605_ntrees_4020","GPC_1",4,9,0.1605,4020,"F1_Score",0.403225806451613
"10055","GBM_Model_29_eta_0.1605_ntrees_4020","GPC_1",4,9,0.1605,4020,"AUC",0.471891891891892
"10056","GBM_Model_29_eta_0.1605_ntrees_4020","GPC_1",4,10,0.1605,4020,"Sensitivity",1
"10057","GBM_Model_29_eta_0.1605_ntrees_4020","GPC_1",4,10,0.1605,4020,"Specificity",0
"10058","GBM_Model_29_eta_0.1605_ntrees_4020","GPC_1",4,10,0.1605,4020,"Precision",0.252525252525253
"10059","GBM_Model_29_eta_0.1605_ntrees_4020","GPC_1",4,10,0.1605,4020,"F1_Score",0.403225806451613
"10060","GBM_Model_29_eta_0.1605_ntrees_4020","GPC_1",4,10,0.1605,4020,"AUC",0.486486486486487
"10061","GBM_Model_29_eta_0.1605_ntrees_4020","GPC_1",5,1,0.1605,4020,"Sensitivity",1
"10062","GBM_Model_29_eta_0.1605_ntrees_4020","GPC_1",5,1,0.1605,4020,"Specificity",0
"10063","GBM_Model_29_eta_0.1605_ntrees_4020","GPC_1",5,1,0.1605,4020,"Precision",0.252525252525253
"10064","GBM_Model_29_eta_0.1605_ntrees_4020","GPC_1",5,1,0.1605,4020,"F1_Score",0.403225806451613
"10065","GBM_Model_29_eta_0.1605_ntrees_4020","GPC_1",5,1,0.1605,4020,"AUC",0.463243243243243
"10066","GBM_Model_29_eta_0.1605_ntrees_4020","GPC_1",5,2,0.1605,4020,"Sensitivity",1
"10067","GBM_Model_29_eta_0.1605_ntrees_4020","GPC_1",5,2,0.1605,4020,"Specificity",0
"10068","GBM_Model_29_eta_0.1605_ntrees_4020","GPC_1",5,2,0.1605,4020,"Precision",0.252525252525253
"10069","GBM_Model_29_eta_0.1605_ntrees_4020","GPC_1",5,2,0.1605,4020,"F1_Score",0.403225806451613
"10070","GBM_Model_29_eta_0.1605_ntrees_4020","GPC_1",5,2,0.1605,4020,"AUC",0.447567567567568
"10071","GBM_Model_29_eta_0.1605_ntrees_4020","GPC_1",5,3,0.1605,4020,"Sensitivity",1
"10072","GBM_Model_29_eta_0.1605_ntrees_4020","GPC_1",5,3,0.1605,4020,"Specificity",0
"10073","GBM_Model_29_eta_0.1605_ntrees_4020","GPC_1",5,3,0.1605,4020,"Precision",0.252525252525253
"10074","GBM_Model_29_eta_0.1605_ntrees_4020","GPC_1",5,3,0.1605,4020,"F1_Score",0.403225806451613
"10075","GBM_Model_29_eta_0.1605_ntrees_4020","GPC_1",5,3,0.1605,4020,"AUC",0.424324324324324
"10076","GBM_Model_29_eta_0.1605_ntrees_4020","GPC_1",5,4,0.1605,4020,"Sensitivity",1
"10077","GBM_Model_29_eta_0.1605_ntrees_4020","GPC_1",5,4,0.1605,4020,"Specificity",0
"10078","GBM_Model_29_eta_0.1605_ntrees_4020","GPC_1",5,4,0.1605,4020,"Precision",0.252525252525253
"10079","GBM_Model_29_eta_0.1605_ntrees_4020","GPC_1",5,4,0.1605,4020,"F1_Score",0.403225806451613
"10080","GBM_Model_29_eta_0.1605_ntrees_4020","GPC_1",5,4,0.1605,4020,"AUC",0.502162162162162
"10081","GBM_Model_29_eta_0.1605_ntrees_4020","GPC_1",5,5,0.1605,4020,"Sensitivity",1
"10082","GBM_Model_29_eta_0.1605_ntrees_4020","GPC_1",5,5,0.1605,4020,"Specificity",0
"10083","GBM_Model_29_eta_0.1605_ntrees_4020","GPC_1",5,5,0.1605,4020,"Precision",0.252525252525253
"10084","GBM_Model_29_eta_0.1605_ntrees_4020","GPC_1",5,5,0.1605,4020,"F1_Score",0.403225806451613
"10085","GBM_Model_29_eta_0.1605_ntrees_4020","GPC_1",5,5,0.1605,4020,"AUC",0.478378378378378
"10086","GBM_Model_29_eta_0.1605_ntrees_4020","GPC_1",5,6,0.1605,4020,"Sensitivity",1
"10087","GBM_Model_29_eta_0.1605_ntrees_4020","GPC_1",5,6,0.1605,4020,"Specificity",0
"10088","GBM_Model_29_eta_0.1605_ntrees_4020","GPC_1",5,6,0.1605,4020,"Precision",0.252525252525253
"10089","GBM_Model_29_eta_0.1605_ntrees_4020","GPC_1",5,6,0.1605,4020,"F1_Score",0.403225806451613
"10090","GBM_Model_29_eta_0.1605_ntrees_4020","GPC_1",5,6,0.1605,4020,"AUC",0.498378378378378
"10091","GBM_Model_29_eta_0.1605_ntrees_4020","GPC_1",5,7,0.1605,4020,"Sensitivity",1
"10092","GBM_Model_29_eta_0.1605_ntrees_4020","GPC_1",5,7,0.1605,4020,"Specificity",0
"10093","GBM_Model_29_eta_0.1605_ntrees_4020","GPC_1",5,7,0.1605,4020,"Precision",0.252525252525253
"10094","GBM_Model_29_eta_0.1605_ntrees_4020","GPC_1",5,7,0.1605,4020,"F1_Score",0.403225806451613
"10095","GBM_Model_29_eta_0.1605_ntrees_4020","GPC_1",5,7,0.1605,4020,"AUC",0.498918918918919
"10096","GBM_Model_29_eta_0.1605_ntrees_4020","GPC_1",5,8,0.1605,4020,"Sensitivity",1
"10097","GBM_Model_29_eta_0.1605_ntrees_4020","GPC_1",5,8,0.1605,4020,"Specificity",0
"10098","GBM_Model_29_eta_0.1605_ntrees_4020","GPC_1",5,8,0.1605,4020,"Precision",0.252525252525253
"10099","GBM_Model_29_eta_0.1605_ntrees_4020","GPC_1",5,8,0.1605,4020,"F1_Score",0.403225806451613
"10100","GBM_Model_29_eta_0.1605_ntrees_4020","GPC_1",5,8,0.1605,4020,"AUC",0.479459459459459
"10101","GBM_Model_29_eta_0.1605_ntrees_4020","GPC_1",5,9,0.1605,4020,"Sensitivity",1
"10102","GBM_Model_29_eta_0.1605_ntrees_4020","GPC_1",5,9,0.1605,4020,"Specificity",0
"10103","GBM_Model_29_eta_0.1605_ntrees_4020","GPC_1",5,9,0.1605,4020,"Precision",0.252525252525253
"10104","GBM_Model_29_eta_0.1605_ntrees_4020","GPC_1",5,9,0.1605,4020,"F1_Score",0.403225806451613
"10105","GBM_Model_29_eta_0.1605_ntrees_4020","GPC_1",5,9,0.1605,4020,"AUC",0.475135135135135
"10106","GBM_Model_29_eta_0.1605_ntrees_4020","GPC_1",5,10,0.1605,4020,"Sensitivity",1
"10107","GBM_Model_29_eta_0.1605_ntrees_4020","GPC_1",5,10,0.1605,4020,"Specificity",0
"10108","GBM_Model_29_eta_0.1605_ntrees_4020","GPC_1",5,10,0.1605,4020,"Precision",0.252525252525253
"10109","GBM_Model_29_eta_0.1605_ntrees_4020","GPC_1",5,10,0.1605,4020,"F1_Score",0.403225806451613
"10110","GBM_Model_29_eta_0.1605_ntrees_4020","GPC_1",5,10,0.1605,4020,"AUC",0.487567567567568
"10111","GBM_Model_29_eta_0.1605_ntrees_4020","GPC_1",1,0,0.1605,4020,"ICC_Prediction_Stability",0.817817991425979
"10112","GBM_Model_29_eta_0.1605_ntrees_4020","GPC_1",2,0,0.1605,4020,"ICC_Prediction_Stability",0.8155762559932
"10113","GBM_Model_29_eta_0.1605_ntrees_4020","GPC_1",3,0,0.1605,4020,"ICC_Prediction_Stability",0.790016703558665
"10114","GBM_Model_29_eta_0.1605_ntrees_4020","GPC_1",4,0,0.1605,4020,"ICC_Prediction_Stability",0.810919891713752
"10115","GBM_Model_29_eta_0.1605_ntrees_4020","GPC_1",5,0,0.1605,4020,"ICC_Prediction_Stability",0.765453308896744
"10116","GBM_Model_29_eta_0.1605_ntrees_4020","GPC_1",1,0,0.1605,4020,"Fleiss_Kappa_Prediction_Stability",0.590918918918919
"10117","GBM_Model_29_eta_0.1605_ntrees_4020","GPC_1",2,0,0.1605,4020,"Fleiss_Kappa_Prediction_Stability",0.624216216216216
"10118","GBM_Model_29_eta_0.1605_ntrees_4020","GPC_1",3,0,0.1605,4020,"Fleiss_Kappa_Prediction_Stability",0.623027027027027
"10119","GBM_Model_29_eta_0.1605_ntrees_4020","GPC_1",4,0,0.1605,4020,"Fleiss_Kappa_Prediction_Stability",0.634918918918919
"10120","GBM_Model_29_eta_0.1605_ntrees_4020","GPC_1",5,0,0.1605,4020,"Fleiss_Kappa_Prediction_Stability",0.485081081081081
"10121","GBM_Model_3_eta_0.0815_ntrees_100","GPC_1",1,1,0.0815,100,"Spearman",0.180296846011132
"10122","GBM_Model_3_eta_0.0815_ntrees_100","GPC_1",1,2,0.0815,100,"Spearman",0.254842300556586
"10123","GBM_Model_3_eta_0.0815_ntrees_100","GPC_1",1,3,0.0815,100,"Spearman",0.20760667903525
"10124","GBM_Model_3_eta_0.0815_ntrees_100","GPC_1",1,4,0.0815,100,"Spearman",0.26573902288188
"10125","GBM_Model_3_eta_0.0815_ntrees_100","GPC_1",1,5,0.0815,100,"Spearman",0.219505256648114
"10126","GBM_Model_3_eta_0.0815_ntrees_100","GPC_1",1,6,0.0815,100,"Spearman",0.244860853432282
"10127","GBM_Model_3_eta_0.0815_ntrees_100","GPC_1",1,7,0.0815,100,"Spearman",0.276660482374768
"10128","GBM_Model_3_eta_0.0815_ntrees_100","GPC_1",1,8,0.0815,100,"Spearman",0.258812615955473
"10129","GBM_Model_3_eta_0.0815_ntrees_100","GPC_1",1,9,0.0815,100,"Spearman",0.169029066171923
"10130","GBM_Model_3_eta_0.0815_ntrees_100","GPC_1",1,10,0.0815,100,"Spearman",0.284749536178108
"10131","GBM_Model_3_eta_0.0815_ntrees_100","GPC_1",2,1,0.0815,100,"Spearman",0.278429189857761
"10132","GBM_Model_3_eta_0.0815_ntrees_100","GPC_1",2,2,0.0815,100,"Spearman",0.264959802102659
"10133","GBM_Model_3_eta_0.0815_ntrees_100","GPC_1",2,3,0.0815,100,"Spearman",0.364873222016079
"10134","GBM_Model_3_eta_0.0815_ntrees_100","GPC_1",2,4,0.0815,100,"Spearman",0.252418058132344
"10135","GBM_Model_3_eta_0.0815_ntrees_100","GPC_1",2,5,0.0815,100,"Spearman",0.326753246753247
"10136","GBM_Model_3_eta_0.0815_ntrees_100","GPC_1",2,6,0.0815,100,"Spearman",0.322943722943723
