"","ParameterLabel","Phenotype","Subset","Iteration","LearningRate","BoostRounds","Metric","Value"
"7206","GBM_Model_24_eta_0.2_ntrees_3040","TGW_1",1,3,0.2,3040,"Spearman",0.381857649096041
"7207","GBM_Model_24_eta_0.2_ntrees_3040","TGW_1",1,4,0.2,3040,"Spearman",0.475952232243067
"7208","GBM_Model_24_eta_0.2_ntrees_3040","TGW_1",1,5,0.2,3040,"Spearman",0.488574450067785
"7209","GBM_Model_24_eta_0.2_ntrees_3040","TGW_1",1,6,0.2,3040,"Spearman",0.441721964893821
"7210","GBM_Model_24_eta_0.2_ntrees_3040","TGW_1",1,7,0.2,3040,"Spearman",0.477955955209852
"7211","GBM_Model_24_eta_0.2_ntrees_3040","TGW_1",1,8,0.2,3040,"Spearman",0.507949956410186
"7212","GBM_Model_24_eta_0.2_ntrees_3040","TGW_1",1,9,0.2,3040,"Spearman",0.439817191209346
"7213","GBM_Model_24_eta_0.2_ntrees_3040","TGW_1",1,10,0.2,3040,"Spearman",0.452760994201572
"7214","GBM_Model_24_eta_0.2_ntrees_3040","TGW_1",2,1,0.2,3040,"Spearman",0.322262248991036
"7215","GBM_Model_24_eta_0.2_ntrees_3040","TGW_1",2,2,0.2,3040,"Spearman",0.371712611556665
"7216","GBM_Model_24_eta_0.2_ntrees_3040","TGW_1",2,3,0.2,3040,"Spearman",0.350970175833163
"7217","GBM_Model_24_eta_0.2_ntrees_3040","TGW_1",2,4,0.2,3040,"Spearman",0.387390033905823
"7218","GBM_Model_24_eta_0.2_ntrees_3040","TGW_1",2,5,0.2,3040,"Spearman",0.233176146845229
"7219","GBM_Model_24_eta_0.2_ntrees_3040","TGW_1",2,6,0.2,3040,"Spearman",0.424861237855941
"7220","GBM_Model_24_eta_0.2_ntrees_3040","TGW_1",2,7,0.2,3040,"Spearman",0.343122188077313
"7221","GBM_Model_24_eta_0.2_ntrees_3040","TGW_1",2,8,0.2,3040,"Spearman",0.366369300744171
"7222","GBM_Model_24_eta_0.2_ntrees_3040","TGW_1",2,9,0.2,3040,"Spearman",0.375559300590659
"7223","GBM_Model_24_eta_0.2_ntrees_3040","TGW_1",2,10,0.2,3040,"Spearman",0.253479491055204
"7224","GBM_Model_24_eta_0.2_ntrees_3040","TGW_1",3,1,0.2,3040,"Spearman",0.347393451407508
"7225","GBM_Model_24_eta_0.2_ntrees_3040","TGW_1",3,2,0.2,3040,"Spearman",0.282742264164276
"7226","GBM_Model_24_eta_0.2_ntrees_3040","TGW_1",3,3,0.2,3040,"Spearman",0.355352708914878
"7227","GBM_Model_24_eta_0.2_ntrees_3040","TGW_1",3,4,0.2,3040,"Spearman",0.296112827280774
"7228","GBM_Model_24_eta_0.2_ntrees_3040","TGW_1",3,5,0.2,3040,"Spearman",0.308178492701813
"7229","GBM_Model_24_eta_0.2_ntrees_3040","TGW_1",3,6,0.2,3040,"Spearman",0.285871544893669
"7230","GBM_Model_24_eta_0.2_ntrees_3040","TGW_1",3,7,0.2,3040,"Spearman",0.300169760400303
"7231","GBM_Model_24_eta_0.2_ntrees_3040","TGW_1",3,8,0.2,3040,"Spearman",0.322736450877685
"7232","GBM_Model_24_eta_0.2_ntrees_3040","TGW_1",3,9,0.2,3040,"Spearman",0.219649532936472
"7233","GBM_Model_24_eta_0.2_ntrees_3040","TGW_1",3,10,0.2,3040,"Spearman",0.329378441991061
"7234","GBM_Model_24_eta_0.2_ntrees_3040","TGW_1",4,1,0.2,3040,"Spearman",0.437488404342733
"7235","GBM_Model_24_eta_0.2_ntrees_3040","TGW_1",4,2,0.2,3040,"Spearman",0.424433202669481
"7236","GBM_Model_24_eta_0.2_ntrees_3040","TGW_1",4,3,0.2,3040,"Spearman",0.462776286693243
"7237","GBM_Model_24_eta_0.2_ntrees_3040","TGW_1",4,4,0.2,3040,"Spearman",0.464984106208804
"7238","GBM_Model_24_eta_0.2_ntrees_3040","TGW_1",4,5,0.2,3040,"Spearman",0.422534601573465
"7239","GBM_Model_24_eta_0.2_ntrees_3040","TGW_1",4,6,0.2,3040,"Spearman",0.533680070295248
"7240","GBM_Model_24_eta_0.2_ntrees_3040","TGW_1",4,7,0.2,3040,"Spearman",0.456338359198285
"7241","GBM_Model_24_eta_0.2_ntrees_3040","TGW_1",4,8,0.2,3040,"Spearman",0.479430790770015
"7242","GBM_Model_24_eta_0.2_ntrees_3040","TGW_1",4,9,0.2,3040,"Spearman",0.449547922705045
"7243","GBM_Model_24_eta_0.2_ntrees_3040","TGW_1",4,10,0.2,3040,"Spearman",0.476919937203298
"7244","GBM_Model_24_eta_0.2_ntrees_3040","TGW_1",5,1,0.2,3040,"Spearman",0.394043216396454
"7245","GBM_Model_24_eta_0.2_ntrees_3040","TGW_1",5,2,0.2,3040,"Spearman",0.361538176133729
"7246","GBM_Model_24_eta_0.2_ntrees_3040","TGW_1",5,3,0.2,3040,"Spearman",0.434359113936922
"7247","GBM_Model_24_eta_0.2_ntrees_3040","TGW_1",5,4,0.2,3040,"Spearman",0.377716483844401
"7248","GBM_Model_24_eta_0.2_ntrees_3040","TGW_1",5,5,0.2,3040,"Spearman",0.321370703434643
"7249","GBM_Model_24_eta_0.2_ntrees_3040","TGW_1",5,6,0.2,3040,"Spearman",0.441545350007182
"7250","GBM_Model_24_eta_0.2_ntrees_3040","TGW_1",5,7,0.2,3040,"Spearman",0.441248500324418
"7251","GBM_Model_24_eta_0.2_ntrees_3040","TGW_1",5,8,0.2,3040,"Spearman",0.427797499074146
"7252","GBM_Model_24_eta_0.2_ntrees_3040","TGW_1",5,9,0.2,3040,"Spearman",0.500210268563538
"7253","GBM_Model_24_eta_0.2_ntrees_3040","TGW_1",5,10,0.2,3040,"Spearman",0.507229526687243
"7254","GBM_Model_24_eta_0.2_ntrees_3040","TGW_1",1,1,0.2,3040,"Pearson",0.445709873432577
"7255","GBM_Model_24_eta_0.2_ntrees_3040","TGW_1",1,2,0.2,3040,"Pearson",0.378407555560148
"7256","GBM_Model_24_eta_0.2_ntrees_3040","TGW_1",1,3,0.2,3040,"Pearson",0.405524074074215
"7257","GBM_Model_24_eta_0.2_ntrees_3040","TGW_1",1,4,0.2,3040,"Pearson",0.502997117042192
"7258","GBM_Model_24_eta_0.2_ntrees_3040","TGW_1",1,5,0.2,3040,"Pearson",0.474514647043216
"7259","GBM_Model_24_eta_0.2_ntrees_3040","TGW_1",1,6,0.2,3040,"Pearson",0.46355076869622
"7260","GBM_Model_24_eta_0.2_ntrees_3040","TGW_1",1,7,0.2,3040,"Pearson",0.471594925006641
"7261","GBM_Model_24_eta_0.2_ntrees_3040","TGW_1",1,8,0.2,3040,"Pearson",0.5065662040008
"7262","GBM_Model_24_eta_0.2_ntrees_3040","TGW_1",1,9,0.2,3040,"Pearson",0.458955051901066
"7263","GBM_Model_24_eta_0.2_ntrees_3040","TGW_1",1,10,0.2,3040,"Pearson",0.477811452147353
"7264","GBM_Model_24_eta_0.2_ntrees_3040","TGW_1",2,1,0.2,3040,"Pearson",0.354227738660449
"7265","GBM_Model_24_eta_0.2_ntrees_3040","TGW_1",2,2,0.2,3040,"Pearson",0.397967717717158
"7266","GBM_Model_24_eta_0.2_ntrees_3040","TGW_1",2,3,0.2,3040,"Pearson",0.371467384030367
"7267","GBM_Model_24_eta_0.2_ntrees_3040","TGW_1",2,4,0.2,3040,"Pearson",0.447132269545193
"7268","GBM_Model_24_eta_0.2_ntrees_3040","TGW_1",2,5,0.2,3040,"Pearson",0.262628530083089
"7269","GBM_Model_24_eta_0.2_ntrees_3040","TGW_1",2,6,0.2,3040,"Pearson",0.437162416711433
"7270","GBM_Model_24_eta_0.2_ntrees_3040","TGW_1",2,7,0.2,3040,"Pearson",0.33617822747005
"7271","GBM_Model_24_eta_0.2_ntrees_3040","TGW_1",2,8,0.2,3040,"Pearson",0.37600145258748
"7272","GBM_Model_24_eta_0.2_ntrees_3040","TGW_1",2,9,0.2,3040,"Pearson",0.409238170716202
"7273","GBM_Model_24_eta_0.2_ntrees_3040","TGW_1",2,10,0.2,3040,"Pearson",0.305904289787202
"7274","GBM_Model_24_eta_0.2_ntrees_3040","TGW_1",3,1,0.2,3040,"Pearson",0.32386295233816
"7275","GBM_Model_24_eta_0.2_ntrees_3040","TGW_1",3,2,0.2,3040,"Pearson",0.333291849221469
"7276","GBM_Model_24_eta_0.2_ntrees_3040","TGW_1",3,3,0.2,3040,"Pearson",0.354230387564271
"7277","GBM_Model_24_eta_0.2_ntrees_3040","TGW_1",3,4,0.2,3040,"Pearson",0.310198009348905
"7278","GBM_Model_24_eta_0.2_ntrees_3040","TGW_1",3,5,0.2,3040,"Pearson",0.314788963413856
"7279","GBM_Model_24_eta_0.2_ntrees_3040","TGW_1",3,6,0.2,3040,"Pearson",0.263117749460164
"7280","GBM_Model_24_eta_0.2_ntrees_3040","TGW_1",3,7,0.2,3040,"Pearson",0.305764789818059
"7281","GBM_Model_24_eta_0.2_ntrees_3040","TGW_1",3,8,0.2,3040,"Pearson",0.355970422989655
"7282","GBM_Model_24_eta_0.2_ntrees_3040","TGW_1",3,9,0.2,3040,"Pearson",0.219577906523114
"7283","GBM_Model_24_eta_0.2_ntrees_3040","TGW_1",3,10,0.2,3040,"Pearson",0.286778147593403
"7284","GBM_Model_24_eta_0.2_ntrees_3040","TGW_1",4,1,0.2,3040,"Pearson",0.481611227098443
"7285","GBM_Model_24_eta_0.2_ntrees_3040","TGW_1",4,2,0.2,3040,"Pearson",0.428117389086739
"7286","GBM_Model_24_eta_0.2_ntrees_3040","TGW_1",4,3,0.2,3040,"Pearson",0.50186022112924
"7287","GBM_Model_24_eta_0.2_ntrees_3040","TGW_1",4,4,0.2,3040,"Pearson",0.517597903603037
"7288","GBM_Model_24_eta_0.2_ntrees_3040","TGW_1",4,5,0.2,3040,"Pearson",0.457216356653233
"7289","GBM_Model_24_eta_0.2_ntrees_3040","TGW_1",4,6,0.2,3040,"Pearson",0.575463709233016
"7290","GBM_Model_24_eta_0.2_ntrees_3040","TGW_1",4,7,0.2,3040,"Pearson",0.552357626153572
"7291","GBM_Model_24_eta_0.2_ntrees_3040","TGW_1",4,8,0.2,3040,"Pearson",0.518678954104439
"7292","GBM_Model_24_eta_0.2_ntrees_3040","TGW_1",4,9,0.2,3040,"Pearson",0.513711310077679
"7293","GBM_Model_24_eta_0.2_ntrees_3040","TGW_1",4,10,0.2,3040,"Pearson",0.524562554841254
"7294","GBM_Model_24_eta_0.2_ntrees_3040","TGW_1",5,1,0.2,3040,"Pearson",0.383709998818505
"7295","GBM_Model_24_eta_0.2_ntrees_3040","TGW_1",5,2,0.2,3040,"Pearson",0.358246757861574
"7296","GBM_Model_24_eta_0.2_ntrees_3040","TGW_1",5,3,0.2,3040,"Pearson",0.448045719059557
"7297","GBM_Model_24_eta_0.2_ntrees_3040","TGW_1",5,4,0.2,3040,"Pearson",0.395954666138544
"7298","GBM_Model_24_eta_0.2_ntrees_3040","TGW_1",5,5,0.2,3040,"Pearson",0.345346957285523
"7299","GBM_Model_24_eta_0.2_ntrees_3040","TGW_1",5,6,0.2,3040,"Pearson",0.437583835336528
"7300","GBM_Model_24_eta_0.2_ntrees_3040","TGW_1",5,7,0.2,3040,"Pearson",0.422832529405064
"7301","GBM_Model_24_eta_0.2_ntrees_3040","TGW_1",5,8,0.2,3040,"Pearson",0.435853317574201
"7302","GBM_Model_24_eta_0.2_ntrees_3040","TGW_1",5,9,0.2,3040,"Pearson",0.503114861626626
"7303","GBM_Model_24_eta_0.2_ntrees_3040","TGW_1",5,10,0.2,3040,"Pearson",0.49756327610441
"7304","GBM_Model_24_eta_0.2_ntrees_3040","TGW_1",1,1,0.2,3040,"R_squared",-0.0319988603900392
"7305","GBM_Model_24_eta_0.2_ntrees_3040","TGW_1",1,2,0.2,3040,"R_squared",-0.117691122505451
"7306","GBM_Model_24_eta_0.2_ntrees_3040","TGW_1",1,3,0.2,3040,"R_squared",-0.067577413741672
"7307","GBM_Model_24_eta_0.2_ntrees_3040","TGW_1",1,4,0.2,3040,"R_squared",0.121114712595488
"7308","GBM_Model_24_eta_0.2_ntrees_3040","TGW_1",1,5,0.2,3040,"R_squared",0.0523925676198088
"7309","GBM_Model_24_eta_0.2_ntrees_3040","TGW_1",1,6,0.2,3040,"R_squared",0.0925628014494925
"7310","GBM_Model_24_eta_0.2_ntrees_3040","TGW_1",1,7,0.2,3040,"R_squared",0.0302569573464169
"7311","GBM_Model_24_eta_0.2_ntrees_3040","TGW_1",1,8,0.2,3040,"R_squared",0.118760287522391
"7312","GBM_Model_24_eta_0.2_ntrees_3040","TGW_1",1,9,0.2,3040,"R_squared",-0.0345100745965288
"7313","GBM_Model_24_eta_0.2_ntrees_3040","TGW_1",1,10,0.2,3040,"R_squared",0.0936703015382275
"7314","GBM_Model_24_eta_0.2_ntrees_3040","TGW_1",2,1,0.2,3040,"R_squared",-0.156688369557414
"7315","GBM_Model_24_eta_0.2_ntrees_3040","TGW_1",2,2,0.2,3040,"R_squared",-0.0736927300557852
"7316","GBM_Model_24_eta_0.2_ntrees_3040","TGW_1",2,3,0.2,3040,"R_squared",-0.135227737575025
"7317","GBM_Model_24_eta_0.2_ntrees_3040","TGW_1",2,4,0.2,3040,"R_squared",-0.0900318493862211
"7318","GBM_Model_24_eta_0.2_ntrees_3040","TGW_1",2,5,0.2,3040,"R_squared",-0.291188174116754
"7319","GBM_Model_24_eta_0.2_ntrees_3040","TGW_1",2,6,0.2,3040,"R_squared",-0.0839086687372725
"7320","GBM_Model_24_eta_0.2_ntrees_3040","TGW_1",2,7,0.2,3040,"R_squared",-0.311459464808153
"7321","GBM_Model_24_eta_0.2_ntrees_3040","TGW_1",2,8,0.2,3040,"R_squared",-0.20431985203709
"7322","GBM_Model_24_eta_0.2_ntrees_3040","TGW_1",2,9,0.2,3040,"R_squared",-0.177057142454315
"7323","GBM_Model_24_eta_0.2_ntrees_3040","TGW_1",2,10,0.2,3040,"R_squared",-0.274952615046176
"7324","GBM_Model_24_eta_0.2_ntrees_3040","TGW_1",3,1,0.2,3040,"R_squared",-0.189947822278933
"7325","GBM_Model_24_eta_0.2_ntrees_3040","TGW_1",3,2,0.2,3040,"R_squared",-0.265333616415468
"7326","GBM_Model_24_eta_0.2_ntrees_3040","TGW_1",3,3,0.2,3040,"R_squared",-0.153630726904286
"7327","GBM_Model_24_eta_0.2_ntrees_3040","TGW_1",3,4,0.2,3040,"R_squared",-0.239497612743519
"7328","GBM_Model_24_eta_0.2_ntrees_3040","TGW_1",3,5,0.2,3040,"R_squared",-0.263975340091058
"7329","GBM_Model_24_eta_0.2_ntrees_3040","TGW_1",3,6,0.2,3040,"R_squared",-0.258523592253126
"7330","GBM_Model_24_eta_0.2_ntrees_3040","TGW_1",3,7,0.2,3040,"R_squared",-0.20906105228165
"7331","GBM_Model_24_eta_0.2_ntrees_3040","TGW_1",3,8,0.2,3040,"R_squared",-0.132885128236104
"7332","GBM_Model_24_eta_0.2_ntrees_3040","TGW_1",3,9,0.2,3040,"R_squared",-0.435161838815636
"7333","GBM_Model_24_eta_0.2_ntrees_3040","TGW_1",3,10,0.2,3040,"R_squared",-0.245792429917406
"7334","GBM_Model_24_eta_0.2_ntrees_3040","TGW_1",4,1,0.2,3040,"R_squared",0.11812005101389
"7335","GBM_Model_24_eta_0.2_ntrees_3040","TGW_1",4,2,0.2,3040,"R_squared",0.000247644765252519
"7336","GBM_Model_24_eta_0.2_ntrees_3040","TGW_1",4,3,0.2,3040,"R_squared",0.0731946863097148
"7337","GBM_Model_24_eta_0.2_ntrees_3040","TGW_1",4,4,0.2,3040,"R_squared",0.091411011847877
"7338","GBM_Model_24_eta_0.2_ntrees_3040","TGW_1",4,5,0.2,3040,"R_squared",0.032936925499751
"7339","GBM_Model_24_eta_0.2_ntrees_3040","TGW_1",4,6,0.2,3040,"R_squared",0.202221302432429
"7340","GBM_Model_24_eta_0.2_ntrees_3040","TGW_1",4,7,0.2,3040,"R_squared",0.211593351339971
"7341","GBM_Model_24_eta_0.2_ntrees_3040","TGW_1",4,8,0.2,3040,"R_squared",0.146027628753859
"7342","GBM_Model_24_eta_0.2_ntrees_3040","TGW_1",4,9,0.2,3040,"R_squared",0.140509945630795
"7343","GBM_Model_24_eta_0.2_ntrees_3040","TGW_1",4,10,0.2,3040,"R_squared",0.148424538801298
"7344","GBM_Model_24_eta_0.2_ntrees_3040","TGW_1",5,1,0.2,3040,"R_squared",-0.118646381748901
"7345","GBM_Model_24_eta_0.2_ntrees_3040","TGW_1",5,2,0.2,3040,"R_squared",-0.071763505951838
"7346","GBM_Model_24_eta_0.2_ntrees_3040","TGW_1",5,3,0.2,3040,"R_squared",0.0115151940364555
"7347","GBM_Model_24_eta_0.2_ntrees_3040","TGW_1",5,4,0.2,3040,"R_squared",-0.0409059267207059
"7348","GBM_Model_24_eta_0.2_ntrees_3040","TGW_1",5,5,0.2,3040,"R_squared",-0.214325217115317
"7349","GBM_Model_24_eta_0.2_ntrees_3040","TGW_1",5,6,0.2,3040,"R_squared",-0.102449860555914
"7350","GBM_Model_24_eta_0.2_ntrees_3040","TGW_1",5,7,0.2,3040,"R_squared",-0.172752139653246
"7351","GBM_Model_24_eta_0.2_ntrees_3040","TGW_1",5,8,0.2,3040,"R_squared",-0.0655820630812813
"7352","GBM_Model_24_eta_0.2_ntrees_3040","TGW_1",5,9,0.2,3040,"R_squared",0.0262610069351827
"7353","GBM_Model_24_eta_0.2_ntrees_3040","TGW_1",5,10,0.2,3040,"R_squared",0.0987238134813688
"7354","GBM_Model_24_eta_0.2_ntrees_3040","TGW_1",1,1,0.2,3040,"MSE",17.8878602733394
"7355","GBM_Model_24_eta_0.2_ntrees_3040","TGW_1",1,2,0.2,3040,"MSE",19.3731828546527
"7356","GBM_Model_24_eta_0.2_ntrees_3040","TGW_1",1,3,0.2,3040,"MSE",18.5045510619717
"7357","GBM_Model_24_eta_0.2_ntrees_3040","TGW_1",1,4,0.2,3040,"MSE",15.2339094749037
"7358","GBM_Model_24_eta_0.2_ntrees_3040","TGW_1",1,5,0.2,3040,"MSE",16.4250853319629
"7359","GBM_Model_24_eta_0.2_ntrees_3040","TGW_1",1,6,0.2,3040,"MSE",15.728805948843
"7360","GBM_Model_24_eta_0.2_ntrees_3040","TGW_1",1,7,0.2,3040,"MSE",16.8087666700274
"7361","GBM_Model_24_eta_0.2_ntrees_3040","TGW_1",1,8,0.2,3040,"MSE",15.2747192357941
"7362","GBM_Model_24_eta_0.2_ntrees_3040","TGW_1",1,9,0.2,3040,"MSE",17.9313876943146
"7363","GBM_Model_24_eta_0.2_ntrees_3040","TGW_1",1,10,0.2,3040,"MSE",15.709609409389
"7364","GBM_Model_24_eta_0.2_ntrees_3040","TGW_1",2,1,0.2,3040,"MSE",21.2899002920848
"7365","GBM_Model_24_eta_0.2_ntrees_3040","TGW_1",2,2,0.2,3040,"MSE",19.7622901455908
"7366","GBM_Model_24_eta_0.2_ntrees_3040","TGW_1",2,3,0.2,3040,"MSE",20.8948978634834
"7367","GBM_Model_24_eta_0.2_ntrees_3040","TGW_1",2,4,0.2,3040,"MSE",20.0630264809432
"7368","GBM_Model_24_eta_0.2_ntrees_3040","TGW_1",2,5,0.2,3040,"MSE",23.7654913879552
"7369","GBM_Model_24_eta_0.2_ntrees_3040","TGW_1",2,6,0.2,3040,"MSE",19.950323778195
"7370","GBM_Model_24_eta_0.2_ntrees_3040","TGW_1",2,7,0.2,3040,"MSE",24.1386029095805
"7371","GBM_Model_24_eta_0.2_ntrees_3040","TGW_1",2,8,0.2,3040,"MSE",22.1666010002838
"7372","GBM_Model_24_eta_0.2_ntrees_3040","TGW_1",2,9,0.2,3040,"MSE",21.6648060622648
"7373","GBM_Model_24_eta_0.2_ntrees_3040","TGW_1",2,10,0.2,3040,"MSE",23.4666611732699
"7374","GBM_Model_24_eta_0.2_ntrees_3040","TGW_1",3,1,0.2,3040,"MSE",17.5337200490711
"7375","GBM_Model_24_eta_0.2_ntrees_3040","TGW_1",3,2,0.2,3040,"MSE",18.6445195188625
"7376","GBM_Model_24_eta_0.2_ntrees_3040","TGW_1",3,3,0.2,3040,"MSE",16.9985925658551
"7377","GBM_Model_24_eta_0.2_ntrees_3040","TGW_1",3,4,0.2,3040,"MSE",18.2638295028052
"7378","GBM_Model_24_eta_0.2_ntrees_3040","TGW_1",3,5,0.2,3040,"MSE",18.6245055011253
"7379","GBM_Model_24_eta_0.2_ntrees_3040","TGW_1",3,6,0.2,3040,"MSE",18.5441747348692
"7380","GBM_Model_24_eta_0.2_ntrees_3040","TGW_1",3,7,0.2,3040,"MSE",17.8153509053378
"7381","GBM_Model_24_eta_0.2_ntrees_3040","TGW_1",3,8,0.2,3040,"MSE",16.6929089783162
"7382","GBM_Model_24_eta_0.2_ntrees_3040","TGW_1",3,9,0.2,3040,"MSE",21.1469153821477
"7383","GBM_Model_24_eta_0.2_ntrees_3040","TGW_1",3,10,0.2,3040,"MSE",18.3565827815798
"7384","GBM_Model_24_eta_0.2_ntrees_3040","TGW_1",4,1,0.2,3040,"MSE",12.0630677242195
"7385","GBM_Model_24_eta_0.2_ntrees_3040","TGW_1",4,2,0.2,3040,"MSE",13.6754219012577
"7386","GBM_Model_24_eta_0.2_ntrees_3040","TGW_1",4,3,0.2,3040,"MSE",12.6775932246403
"7387","GBM_Model_24_eta_0.2_ntrees_3040","TGW_1",4,4,0.2,3040,"MSE",12.4284155798759
"7388","GBM_Model_24_eta_0.2_ntrees_3040","TGW_1",4,5,0.2,3040,"MSE",13.228271461099
"7389","GBM_Model_24_eta_0.2_ntrees_3040","TGW_1",4,6,0.2,3040,"MSE",10.9126627368742
"7390","GBM_Model_24_eta_0.2_ntrees_3040","TGW_1",4,7,0.2,3040,"MSE",10.7844642663042
"7391","GBM_Model_24_eta_0.2_ntrees_3040","TGW_1",4,8,0.2,3040,"MSE",11.6813252878672
"7392","GBM_Model_24_eta_0.2_ntrees_3040","TGW_1",4,9,0.2,3040,"MSE",11.7568006235644
"7393","GBM_Model_24_eta_0.2_ntrees_3040","TGW_1",4,10,0.2,3040,"MSE",11.648538412211
"7394","GBM_Model_24_eta_0.2_ntrees_3040","TGW_1",5,1,0.2,3040,"MSE",17.160510438516
"7395","GBM_Model_24_eta_0.2_ntrees_3040","TGW_1",5,2,0.2,3040,"MSE",16.4413072187771
"7396","GBM_Model_24_eta_0.2_ntrees_3040","TGW_1",5,3,0.2,3040,"MSE",15.1637766034088
"7397","GBM_Model_24_eta_0.2_ntrees_3040","TGW_1",5,4,0.2,3040,"MSE",15.9679388522024
"7398","GBM_Model_24_eta_0.2_ntrees_3040","TGW_1",5,5,0.2,3040,"MSE",18.6282643952968
"7399","GBM_Model_24_eta_0.2_ntrees_3040","TGW_1",5,6,0.2,3040,"MSE",16.9120489268761
"7400","GBM_Model_24_eta_0.2_ntrees_3040","TGW_1",5,7,0.2,3040,"MSE",17.990515736392
"7401","GBM_Model_24_eta_0.2_ntrees_3040","TGW_1",5,8,0.2,3040,"MSE",16.3464812606942
"7402","GBM_Model_24_eta_0.2_ntrees_3040","TGW_1",5,9,0.2,3040,"MSE",14.9375695729284
"7403","GBM_Model_24_eta_0.2_ntrees_3040","TGW_1",5,10,0.2,3040,"MSE",13.8259593550543
"7404","GBM_Model_24_eta_0.2_ntrees_3040","TGW_1",1,1,0.2,3040,"Sensitivity",0.52
"7405","GBM_Model_24_eta_0.2_ntrees_3040","TGW_1",1,1,0.2,3040,"Specificity",0.648648648648649
"7406","GBM_Model_24_eta_0.2_ntrees_3040","TGW_1",1,1,0.2,3040,"Precision",0.333333333333333
"7407","GBM_Model_24_eta_0.2_ntrees_3040","TGW_1",1,1,0.2,3040,"F1_Score",0.40625
"7408","GBM_Model_24_eta_0.2_ntrees_3040","TGW_1",1,1,0.2,3040,"AUC",0.297837837837838
"7409","GBM_Model_24_eta_0.2_ntrees_3040","TGW_1",1,2,0.2,3040,"Sensitivity",0.52
"7410","GBM_Model_24_eta_0.2_ntrees_3040","TGW_1",1,2,0.2,3040,"Specificity",0.662162162162162
"7411","GBM_Model_24_eta_0.2_ntrees_3040","TGW_1",1,2,0.2,3040,"Precision",0.342105263157895
"7412","GBM_Model_24_eta_0.2_ntrees_3040","TGW_1",1,2,0.2,3040,"F1_Score",0.412698412698413
"7413","GBM_Model_24_eta_0.2_ntrees_3040","TGW_1",1,2,0.2,3040,"AUC",0.336216216216216
"7414","GBM_Model_24_eta_0.2_ntrees_3040","TGW_1",1,3,0.2,3040,"Sensitivity",0.56
"7415","GBM_Model_24_eta_0.2_ntrees_3040","TGW_1",1,3,0.2,3040,"Specificity",0.635135135135135
"7416","GBM_Model_24_eta_0.2_ntrees_3040","TGW_1",1,3,0.2,3040,"Precision",0.341463414634146
"7417","GBM_Model_24_eta_0.2_ntrees_3040","TGW_1",1,3,0.2,3040,"F1_Score",0.424242424242424
"7418","GBM_Model_24_eta_0.2_ntrees_3040","TGW_1",1,3,0.2,3040,"AUC",0.347027027027027
"7419","GBM_Model_24_eta_0.2_ntrees_3040","TGW_1",1,4,0.2,3040,"Sensitivity",0.6
"7420","GBM_Model_24_eta_0.2_ntrees_3040","TGW_1",1,4,0.2,3040,"Specificity",0.702702702702703
"7421","GBM_Model_24_eta_0.2_ntrees_3040","TGW_1",1,4,0.2,3040,"Precision",0.405405405405405
"7422","GBM_Model_24_eta_0.2_ntrees_3040","TGW_1",1,4,0.2,3040,"F1_Score",0.483870967741936
"7423","GBM_Model_24_eta_0.2_ntrees_3040","TGW_1",1,4,0.2,3040,"AUC",0.322162162162162
"7424","GBM_Model_24_eta_0.2_ntrees_3040","TGW_1",1,5,0.2,3040,"Sensitivity",0.6
"7425","GBM_Model_24_eta_0.2_ntrees_3040","TGW_1",1,5,0.2,3040,"Specificity",0.716216216216216
"7426","GBM_Model_24_eta_0.2_ntrees_3040","TGW_1",1,5,0.2,3040,"Precision",0.416666666666667
"7427","GBM_Model_24_eta_0.2_ntrees_3040","TGW_1",1,5,0.2,3040,"F1_Score",0.491803278688525
"7428","GBM_Model_24_eta_0.2_ntrees_3040","TGW_1",1,5,0.2,3040,"AUC",0.337297297297297
"7429","GBM_Model_24_eta_0.2_ntrees_3040","TGW_1",1,6,0.2,3040,"Sensitivity",0.44
"7430","GBM_Model_24_eta_0.2_ntrees_3040","TGW_1",1,6,0.2,3040,"Specificity",0.72972972972973
"7431","GBM_Model_24_eta_0.2_ntrees_3040","TGW_1",1,6,0.2,3040,"Precision",0.354838709677419
"7432","GBM_Model_24_eta_0.2_ntrees_3040","TGW_1",1,6,0.2,3040,"F1_Score",0.392857142857143
"7433","GBM_Model_24_eta_0.2_ntrees_3040","TGW_1",1,6,0.2,3040,"AUC",0.335675675675676
"7434","GBM_Model_24_eta_0.2_ntrees_3040","TGW_1",1,7,0.2,3040,"Sensitivity",0.76
"7435","GBM_Model_24_eta_0.2_ntrees_3040","TGW_1",1,7,0.2,3040,"Specificity",0.716216216216216
"7436","GBM_Model_24_eta_0.2_ntrees_3040","TGW_1",1,7,0.2,3040,"Precision",0.475
"7437","GBM_Model_24_eta_0.2_ntrees_3040","TGW_1",1,7,0.2,3040,"F1_Score",0.584615384615385
"7438","GBM_Model_24_eta_0.2_ntrees_3040","TGW_1",1,7,0.2,3040,"AUC",0.26
"7439","GBM_Model_24_eta_0.2_ntrees_3040","TGW_1",1,8,0.2,3040,"Sensitivity",0.52
"7440","GBM_Model_24_eta_0.2_ntrees_3040","TGW_1",1,8,0.2,3040,"Specificity",0.72972972972973
"7441","GBM_Model_24_eta_0.2_ntrees_3040","TGW_1",1,8,0.2,3040,"Precision",0.393939393939394
"7442","GBM_Model_24_eta_0.2_ntrees_3040","TGW_1",1,8,0.2,3040,"F1_Score",0.448275862068965
